format,freq
Variety,101.1
Public,89.3
Public,88.1
Public,88.1
Chr. Contemp.,90.7
College,91.9
Classic Rock,107.9
Public,89.1
Oldies,98.3
Country,99.9
Public,90.7
College,89.7
A.C.,94.1
A.C.,94.1
Hip Hop,107.1
Hip Hop,107.1
A.A.A.,104.1
Religious,89.9
Hip Hop,94.7
Chr. Contemp.,103.1
Chr. Contemp.,90.3
Religious,100.7
Unknown,105.7
Top 40,100.5
Oldies,101.5
Public,88.7
Public,88.5
Reg. Mex.,102.1
Reg. Mex.,102.1
Chr. Contemp.,90.1
Country,88.1
Spanish,89.1
Hip Hop,96.1
Public,89.5
Hot AC,95.9
Top 40,106.3
Top 40,106.3
Top 40,106.3
Top 40,106.3
Rock,94.3
Hot AC,100.3
Hot AC,100.3
Top 40,96.9
Chr. Contemp.,103.3
Chr. Contemp.,103.1
Hot AC,101.3
Country,97.9
A.A.A.,105.5
A.A.A.,105.5
Oldies,96.5
Spa. Pop,92.1
Religious,91.9
Chr. Contemp.,89.7
Hot AC,92.7
Hot AC,92.7
Chr. Contemp.,104.7
Rock,93.3
Top 40,99.7
Classic Rock,98.1
Sports,104.3
A.C.,106.3
Top 40,98.9
Rock,95.1
A.C.,92.9
Unknown,100.1
Classic Rock,104.7
Classic Rock,104.7
Adult Hits,100.7
Country,94.1
Chr. Contemp.,89.3
Chr. Contemp.,88.5
Chr. Contemp.,106.9
Chr. Contemp.,91.1
Chr. Contemp.,90.3
Gospel,107.1
Gospel,107.1
Gospel,107.1
Chr. Contemp.,90.7
Classic Hits,93.5
Chr. Contemp.,91.3
Chr. Contemp.,91.9
Variety,91.7
Chr. Contemp.,91.3
Alternative,94.3
Top 40,93.1
Variety,88.7
Country,92.3
Public,90.7
Classical,88.1
A.A.A.,91.3
Country,99.1
Hot AC,104.3
Rock,106.9
Country,104.1
A.C.,100.9
News/Talk,106.1
News/Talk,106.1
Hot AC,104.7
Adult Hits,97.7
A.C.,101.1
Public,91.7
Unknown,103.5
Classic Rock,107.9
Chr. Contemp.,99.3
Public,88.1
Classic Hits,95.5
Classic Hits,95.5
Hot AC,105.7
A.C.,106.3
Public,89.9
Public,88.3
Public,89.5
Classical,103.3
A.C.,92.9
Top 40,95.7
Reg. Mex.,107.1
Public,88.3
Hip Hop,107.5
Classic Rock,99.5
Spanish,102.5
Classic Rock,107.3
Hot AC,93.7
Public,91.5
News/Talk,105.5
Oldies,104.1
Public,88.9
Chr. Contemp.,100.1
Classic Rock,103.5
Spanish,93.1
Chr. Contemp.,103.9
Religious,94.7
Classic Rock,107.3
Public,88.5
Country,100.5
Variety,93.9
A.C.,98.7
Classic Hits,95.5
Classic Hits,95.5
Chr. Contemp.,90.9
Alternative,103.9
Adult Hits,104.9
Reg. Mex.,104.9
Reg. Mex.,104.9
Public,88.7
Classic Rock,106.1
Classic Rock,93.7
Public,91.5
Religious,97.7
Country,101.7
Country,101.7
A.C.,96.5
Top 40,96.1
Variety,102.1
A.C.,103.7
A.A.A.,103.9
A.A.A.,103.9
Country,102.3
A.A.A.,103.1
Adult Hits,97.5
A.C.,92.3
Classic Rock,96.1
Country,104.5
Country,104.5
Public,91.3
Religious,107.5
Religious,89.9
Religious,89.3
Chr. Contemp.,89.5
Alternative,93.3
Religious,90.7
Country,92.1
Religious,89.1
Chr. Contemp.,90.5
Religious,89.9
Religious,91.5
Religious,91.9
Oldies,93.5
Religious,90.9
Religious,91.3
Chr. Contemp.,88.3
Religious,89.7
A.C.,102.5
Top 40,89.5
Religious,91.7
Country,91.9
Spanish,94.5
Spanish,94.5
Sports,98.9
Country,99.1
Public,91.5
Public,90.1
A.C.,96.7
Country,105.7
A.C.,102.3
Public,89.1
Public,90.9
Public,90.9
Classical,88.1
Public,102.3
Public,102.3
Classical,90.5
Hot AC,92.3
Hot AC,99.9
A.A.A.,88.3
Unknown,94.1
Country,92.5
College,91.1
Adult Hits,106.1
Classic Hits,97.5
Religious,101.7
Religious,89.7
Classic Hits,105.1
Classic Hits,105.1
Reg. Mex.,96.5
Reg. Mex.,96.5
Classic Rock,105.3
Chr. Contemp.,101.9
Country,95.3
Country,98.5
Country,98.5
Chr. Contemp.,99.5
Chr. Contemp.,96.9
A.A.A.,93.9
Hot AC,97.1
Public,90.5
Classic Rock,105.3
Classic Rock,105.3
Classic Rock,105.3
Classic Rock,105.3
A.A.A.,97.7
Public,88.1
Classical,88.1
Public,88.1
Public,88.1
Chr. Contemp.,88.1
Public,88.1
Religious,88.1
Public,88.1
Religious,88.1
Religious,88.1
Classical,88.3
Public,88.3
Religious,88.3
Chr. Contemp.,88.3
Public,88.7
Chr. Contemp.,88.7
Chr. Contemp.,88.7
Religious,88.7
Public,88.7
Religious,88.7
Chr. Contemp.,88.9
Chr. Contemp.,88.9
Chr. Contemp.,88.9
Spa. Chrstn.,88.9
Religious,88.9
Chr. Contemp.,88.9
Chr. Contemp.,88.9
Chr. Contemp.,88.9
Public,89.1
Classical,89.1
Classical,89.1
Public,89.1
Chr. Contemp.,89.1
Religious,89.1
Religious,89.3
Public,89.3
Chr. Contemp.,89.3
Spa. Chrstn.,89.3
Public,89.3
Religious,89.3
Religious,89.3
Religious,89.3
Religious,89.3
Religious,89.3
Public,89.3
Classical,89.5
Public,89.5
Classical,89.5
Chr. Contemp.,89.5
Religious,89.5
Religious,89.7
Chr. Contemp.,89.7
Public,89.7
Public,89.7
Religious,89.7
Spa. Chrstn.,89.7
Spa. Chrstn.,89.7
Chr. Contemp.,89.9
Chr. Contemp.,89.9
A.A.A.,89.9
A.A.A.,89.9
Public,89.9
Chr. Contemp.,89.9
Variety,89.9
Religious,89.9
A.A.A.,89.9
Religious,89.9
Spa. Chrstn.,89.9
Chr. Contemp.,90.1
Religious,90.1
Spa. Chrstn.,90.1
Public,90.1
Chr. Contemp.,90.1
Religious,90.1
Classical,90.3
Religious,90.3
Religious,90.3
Religious,90.3
Religious,90.3
Religious,90.3
Religious,90.3
Chr. Contemp.,90.3
Religious,90.3
Religious,90.3
Spa. Chrstn.,90.3
Chr. Contemp.,90.5
Chr. Contemp.,90.5
Religious,90.5
Religious,90.5
Religious,90.5
Religious,90.7
Religious,90.7
Religious,90.7
Religious,90.7
Public,90.9
Public,90.9
Public,90.9
Public,90.9
Classical,90.9
Classical,90.9
Public,90.9
Chr. Contemp.,90.9
Public,90.9
Religious,90.9
Public,90.9
Religious,90.9
Religious,90.9
Public,91.1
Religious,91.1
Classical,91.1
Religious,91.1
Religious,91.1
Chr. Contemp.,91.1
Religious,91.1
Classical,91.1
Chr. Contemp.,91.1
Religious,91.1
Classical,91.3
Spa. Chrstn.,91.3
Spa. Chrstn.,91.3
Spa. Chrstn.,91.3
Public,91.3
Religious,91.3
Spa. Chrstn.,91.3
Religious,91.3
Religious,91.5
Religious,91.5
Religious,91.5
Religious,91.5
Chr. Contemp.,91.5
Religious,91.5
Religious,91.7
Spa. Chrstn.,91.7
Chr. Contemp.,91.7
Chr. Contemp.,92.1
Chr. Contemp.,91.7
Chr. Contemp.,91.7
Religious,91.7
Religious,91.7
Chr. Contemp.,91.9
Classical,91.9
Chr. Contemp.,91.9
Public,91.9
Public,91.9
Religious,91.9
Chr. Contemp.,91.9
Religious,91.9
Spa. Chrstn.,91.9
Chr. Contemp.,91.9
Chr. Contemp.,91.9
Chr. Contemp.,91.9
Chr. Contemp.,91.9
Religious,91.9
Country,92.1
Classic Hits,92.1
Chr. Contemp.,92.1
Public,92.1
Public,92.3
Public,92.3
Oldies,92.3
Chr. Contemp.,92.3
Variety,92.3
Classical,92.5
Alternative,92.5
Religious,92.7
Religious,92.7
Religious,97.9
Chr. Contemp.,92.7
Country,92.7
Sports,92.7
Chr. Contemp.,92.9
Chr. Contemp.,92.9
Public,92.9
News/Talk,92.9
News/Talk,107.3
Spanish,92.9
Reg. Mex.,92.9
Religious,93.1
Classic Rock,93.3
Religious,93.3
Chr. Contemp.,93.3
Public,93.3
Spa. Chrstn.,93.5
A.A.A.,93.5
Religious,93.5
Spa. Pop,93.5
Religious,93.7
A.C.,93.7
Public,93.7
Country,93.7
Chr. Contemp.,93.7
Spanish,93.7
Religious,93.9
Top 40,94.1
Top 40,94.1
Adult Hits,94.3
Religious,94.3
A.C.,94.3
News/Talk,94.3
Spanish,94.5
Alternative,94.5
Religious,94.7
Religious,94.9
Religious,95.3
Chr. Contemp.,94.9
Religious,94.9
Spa. Chrstn.,94.9
Public,95.1
Chr. Contemp.,95.1
Chr. Contemp.,105.9
Chr. Contemp.,95.1
Classical,95.1
Classical,98.3
Chr. Contemp.,95.1
Chr. Contemp.,95.3
Public,95.3
Public,95.3
Religious,95.5
A.A.A.,95.5
Top 40,95.5
Chr. Contemp.,95.5
Religious,95.5
Talk,95.5
Country,95.5
Religious,95.5
Spa. Chrstn.,95.5
Religious,95.7
Reg. Mex.,95.7
Religious,95.9
Spa. Chrstn.,95.9
A.A.A.,95.9
A.A.A.,95.9
Religious,95.9
Country,95.9
Chr. Contemp.,95.9
Religious,96.1
Religious,96.1
Top 40,96.1
Top 40,107.1
Classic Rock,96.1
News/Talk,96.1
Spa. Chrstn.,96.1
Reg. Mex.,96.3
Spa. Pop,96.3
Spa. Chrstn.,96.3
Country,96.3
Alternative,96.5
Alternative,96.5
Religious,96.5
Classic Rock,96.5
Nostalgia,96.5
Classic Hits,96.5
A.C.,96.7
Urban,96.7
Public,96.7
Spa. Pop,96.9
Spa. Pop,96.9
Religious,96.9
Talk,96.9
Religious,96.9
Chr. Contemp.,96.9
Chr. Contemp.,107.5
Spanish,97.1
Religious,97.1
Religious,97.3
Religious,97.3
Public,97.5
Public,97.5
A.C.,97.5
Religious,97.7
Religious,97.7
K-12,97.7
Religious,97.7
Religious,97.9
Spa. Chrstn.,98.1
News/Talk,98.1
Religious,98.1
Top 40,98.1
Sports,98.1
Public,98.3
Spa. Pop,98.3
Country,98.3
Religious,98.3
News/Talk,98.3
News/Talk,104.5
Chr. Contemp.,98.5
Hip Hop,98.5
Chr. Contemp.,98.5
Top 40,98.5
Religious,98.5
Religious,98.7
Public,98.7
Religious,98.7
Religious,98.7
Country,98.9
Classic Rock,98.9
Chr. Contemp.,98.9
Chr. Contemp.,98.9
Spa. Chrstn.,99.1
Chr. Contemp.,99.1
Chr. Contemp.,99.3
Classic Rock,99.3
Religious,99.3
Adult Hits,99.3
Religious,99.3
Chr. Contemp.,99.3
Chr. Contemp.,99.5
Classical,99.5
Variety,99.5
Public,99.5
Spanish,99.5
News/Talk,99.5
Classical,99.7
Religious,99.7
Public,99.7
Rock,99.7
Classic Rock,99.7
Talk,99.7
Talk,98.1
Chr. Contemp.,99.7
Chr. Contemp.,99.7
Reg. Mex.,99.9
Public,99.9
Chr. Contemp.,99.9
Chr. Contemp.,100.3
Religious,94.7
Chr. Contemp.,99.9
Public,100.1
Country,100.1
Chr. Contemp.,100.1
Reg. Mex.,100.3
Classic Rock,100.5
Sports,100.5
Sports,103.9
Urban,100.7
Chr. Contemp.,100.7
Chr. Contemp.,100.7
Spanish,100.7
Religious,100.7
News/Talk,100.7
News/Talk,101.3
Public,100.9
Top 40,100.9
News/Talk,100.9
Country,100.9
Chr. Contemp.,100.9
Chr. Contemp.,100.9
Country,100.9
Spa. Pop,100.9
Hip Hop,100.9
Spa. Pop,100.9
Spanish,101.1
Religious,101.3
Chr. Contemp.,101.3
Chr. Contemp.,101.3
Chr. Contemp.,101.5
Religious,101.5
Religious,101.7
Classic Rock,101.7
Religious,101.7
Spa. Chrstn.,101.7
Chr. Contemp.,101.7
Religious,101.7
Religious,101.7
Chr. Contemp.,101.9
Chr. Contemp.,101.9
Chr. Contemp.,101.9
Chr. Contemp.,101.9
Classical,101.9
Chr. Contemp.,101.9
Public,102.1
A.A.A.,102.1
Variety,102.1
Unknown,102.1
Chr. Contemp.,102.1
Reg. Mex.,102.1
News/Talk,102.1
Religious,102.1
Religious,102.3
Public,102.3
Public,102.3
Religious,102.3
Sports,102.5
Sports,94.9
Religious,102.5
A.A.A.,102.5
Spa. Pop,102.5
Classic Rock,102.7
Talk,102.7
Religious,102.9
Religious,102.9
Chr. Contemp.,102.9
Chr. Contemp.,102.9
Chr. Contemp.,92.3
Spa. Chrstn.,102.9
Reg. Mex.,102.9
Oldies,103.1
Chr. Contemp.,103.1
Religious,103.1
Chr. Contemp.,103.1
Chr. Contemp.,103.1
Reg. Mex.,103.3
News/Talk,92.1
A.C.,103.3
Hot AC,103.5
News/Talk,103.5
Religious,103.7
Reg. Mex.,103.7
Religious,103.7
News/Talk,103.7
Hip Hop,103.9
A.C.,103.9
Spa. Chrstn.,103.9
Religious,103.9
A.A.A.,104.1
Spanish,104.1
Country,104.1
News/Talk,104.1
A.A.A.,104.3
Reg. Mex.,104.3
Religious,104.5
Reg. Mex.,104.5
Variety,104.7
Chr. Contemp.,104.7
Spa. Chrstn.,104.7
Public,104.9
Rock,104.9
Religious,104.9
Country,104.9
Chr. Contemp.,104.9
Variety,105.1
News/Talk,105.3
Rock,105.3
Religious,105.3
A.C.,105.5
A.C.,105.5
A.C.,94.7
Religious,105.5
Religious,98.7
A.C.,105.5
Religious,105.5
Religious,105.3
Spa. Chrstn.,105.5
Alternative,105.5
Religious,105.5
Reg. Mex.,105.7
Chr. Contemp.,105.7
Chr. Contemp.,105.7
Hot AC,105.7
News/Talk,105.7
Rock,105.7
Country,105.9
Chr. Contemp.,105.9
Classic Rock,106.1
News/Talk,106.1
News/Talk,96.5
Chr. Contemp.,106.1
Chr. Contemp.,105.7
Country,106.3
News/Talk,106.3
Spa. Chrstn.,106.3
Religious,106.5
Nostalgia,106.5
News/Talk,106.5
Reg. Mex.,106.7
A.C.,106.7
News/Talk,106.7
News/Talk,99.5
Country,106.7
Public,106.9
Spa. Chrstn.,106.9
Hot AC,106.9
Classical,107.1
Religious,107.1
Classic Rock,107.1
Country,107.1
Chr. Contemp.,107.1
Chr. Contemp.,107.1
Adult Hits,107.1
Chr. Contemp.,107.1
Chr. Contemp.,107.1
Country,107.3
Religious,107.5
Reg. Mex.,107.5
Alternative,107.7
Chr. Contemp.,107.7
Religious,107.7
Top 40,107.9
Religious,107.9
Country,107.9
Classic Hits,107.9
Chr. Contemp.,107.9
Religious,107.9
Religious,97.3
Reg. Mex.,103.1
Reg. Mex.,103.1
A.C.,97.5
Religious,90.5
Reg. Mex.,100.9
Chr. Contemp.,89.5
Chr. Contemp.,90.7
Adult Hits,96.3
K-12,89.3
Country,95.7
Classic Rock,106.5
Public,91.7
College,90.7
Talk,96.7
Chr. Contemp.,101.5
Top 40,97.1
Chr. Contemp.,99.1
Religious,89.7
Chr. Contemp.,91.5
Chr. Contemp.,91.3
Religious,91.5
Country,100.7
Country,103.3
A.C.,101.3
Chr. Contemp.,88.3
Public,90.3
Spa. Pop,103.3
A.C.,94.5
Public,89.1
Country,106.3
Reg. Mex.,93.9
A.C.,95.1
Variety,90.1
Hip Hop,103.9
Country,92.5
Spa. Pop,105.3
Reg. Mex.,95.3
A.A.A.,93.3
Hot AC,104.3
Hot AC,104.3
Adult Hits,100.3
Spa. Chrstn.,94.1
Spa. Chrstn.,102.3
Chr. Contemp.,88.7
Urban,102.9
Urban,102.9
Hip Hop,94.9
Adult Hits,104.1
A.C.,90.1
Adult Hits,92.7
Spa. Pop,104.3
Spa. Pop,100.3
Reg. Mex.,104.5
Reg. Mex.,94.3
Reg. Mex.,94.3
Reg. Mex.,105.5
Reg. Mex.,95.9
Reg. Mex.,95.9
Alternative,94.9
Chr. Contemp.,89.7
Rock,96.7
Rock,96.7
Hip Hop,95.9
Adult Hits,93.1
Public,90.1
Classic Hits,101.5
Top 40,101.7
Hot AC,107.7
Nostalgia,89.1
Reg. Mex.,96.1
Top 40,102.1
Reg. Mex.,106.1
Spanish,92.1
Public,91.7
Religious,99.9
Religious,89.1
Adult Hits,105.3
Rock,93.7
Public,89.7
Public,88.3
Rock,95.5
Country,94.5
Country,102.5
Variety,88.3
College,91.3
A.C.,94.3
College,89.9
Public,89.3
Public,89.1
Public,89.9
Public,88.1
Top 40,104.9
Variety,91.9
A.A.A.,88.5
A.A.A.,88.5
College,91.9
Spanish,90.3
Spa. Pop,98.9
Country,107.1
Religious,98.3
Religious,98.3
Urban,93.5
Classical,93.7
Religious,88.1
Country,98.5
Hip Hop,93.5
Classical,89.9
Unknown,103.9
Unknown,95.9
Classic Rock,98.5
Classic Hits,106.9
Classic Hits,106.9
Classic Rock,103.9
Chr. Contemp.,88.3
Spa. Pop,103.1
Spa. Pop,103.1
Top 40,107.9
Hip Hop,102.5
Chr. Contemp.,91.3
Spa. Chrstn.,91.3
Public,88.7
Classical,91.1
Top 40,94.3
Top 40,102.5
Chr. Contemp.,88.9
College,90.3
Reg. Mex.,106.5
Reg. Mex.,94.3
Religious,88.1
Reg. Mex.,96.9
K-12,88.1
Religious,89.9
Top 40,103.7
Country,101.5
Spanish,104.9
Spanish,88.5
Classical,99.7
Adult Hits,107.1
Top 40,94.7
Spanish,93.9
A.C.,103.1
Hot AC,106.5
News/Talk,93.1
Urban,103.7
Variety,88.1
Religious,89.9
A.A.A.,97.7
Country,92.9
Religious,91.7
Chr. Contemp.,88.7
College,89.7
Country,94.7
Country,96.5
Rock,100.7
Classic Rock,93.9
Top 40,96.3
Religious,90.3
A.A.A.,104.5
A.A.A.,104.5
Public,88.9
Religious,91.3
Country,95.1
Religious,91.1
Religious,90.7
Rock,104.1
Religious,89.9
Chr. Contemp.,95.9
Spa. Pop,92.9
College,90.7
Top 40,105.5
Top 40,105.5
Top 40,105.5
Top 40,94.5
Reg. Mex.,106.3
Classic Rock,101.5
Religious,100.1
Adult Hits,103.9
Religious,90.5
Reg. Mex.,94.5
A.C.,101.5
Top 40,99.1
Country,98.5
Chr. Contemp.,89.1
Hot AC,106.3
Sports,95.7
Sports,95.7
Reg. Mex.,94.3
Public,88.3
Country,100.7
Spa. Chrstn.,90.9
Religious,89.1
Country,100.7
Variety,89.9
Religious,91.7
A.C.,104.3
Spanish,90.9
Rock,96.9
Classical,91.1
Country,102.7
Hip Hop,103.5
Reg. Mex.,97.7
Classic Rock,104.3
Classic Rock,104.3
Reg. Mex.,107.1
Classic Rock,104.1
Chr. Contemp.,91.9
Reg. Mex.,95.1
Chr. Contemp.,88.5
Reg. Mex.,100.9
Top 40,95.1
Classic Rock,103.1
Classic Rock,103.1
Chr. Contemp.,90.7
Rock,94.9
Public,90.1
Public,89.9
Country,103.5
Public,103.3
Public,91.9
Public,90.5
Top 40,101.7
Top 40,101.7
Urban,103.9
Top 40,104.7
Top 40,93.3
A.A.A.,104.7
Hot AC,98.9
Hip Hop,101.1
Hot AC,99.7
Religious,90.5
Country,100.7
Public,91.3
Reg. Mex.,105.1
Top 40,102.7
Top 40,102.7
News/Talk,106.3
Hot AC,101.3
Hot AC,101.3
Hot AC,101.3
Classic Rock,99.7
Rock,105.3
Rock,105.3
Variety,89.7
Reg. Mex.,103.7
Public,88.7
A.C.,98.1
A.C.,98.1
A.C.,98.1
Reg. Mex.,107.7
Top 40,94.1
Alternative,105.3
Alternative,105.3
Alternative,105.3
Alternative,105.3
Reg. Mex.,102.9
Classic Rock,106.5
Country,101.5
Country,107.3
Public,89.5
Country,93.3
Alternative,92.9
Classic Rock,95.7
A.C.,95.9
Urban,102.3
A.C.,100.3
Top 40,99.1
Spa. Pop,104.1
A.C.,99.3
A.C.,102.3
Country,106.7
A.C.,99.3
Hip Hop,105.5
A.A.A.,92.5
Country,93.5
Rock,105.1
Country,92.1
Country,103.1
Alternative,94.7
A.C.,92.1
A.C.,92.1
Chr. Contemp.,103.9
Country,105.1
Country,105.1
Oldies,105.5
Adult Hits,95.5
A.C.,101.7
A.C.,101.7
A.C.,101.7
Religious,91.3
Country,98.1
Religious,99.5
Chr. Contemp.,107.9
Public,88.5
Chr. Contemp.,102.7
Public,90.5
Variety,91.5
Variety,91.5
Hip Hop,92.7
Sports,96.1
Top 40,93.1
Rock,100.1
Variety,90.3
Reg. Mex.,97.9
Reg. Mex.,101.9
Top 40,96.5
Classical,91.9
Chr. Contemp.,89.3
Spa. Pop,96.7
Spa. Pop,96.7
Hot AC,97.3
Hot AC,97.3
Reg. Mex.,107.9
Top 40,95.3
Spa. Pop,97.9
Reg. Mex.,94.1
Reg. Mex.,106.5
Spa. Pop,94.7
Reg. Mex.,99.5
Reg. Mex.,99.5
Reg. Mex.,98.7
Classic Rock,95.5
Spa. Pop,102.9
Chr. Contemp.,90.1
Chr. Contemp.,89.3
Classic Rock,97.9
Reg. Mex.,103.1
Chr. Contemp.,99.5
Chr. Contemp.,88.3
Spa. Pop,107.5
Spa. Pop,107.5
Chr. Contemp.,103.7
Chr. Contemp.,88.5
Chr. Contemp.,102.1
Chr. Contemp.,89.7
Chr. Contemp.,88.3
Chr. Contemp.,91.9
Chr. Contemp.,107.3
Chr. Contemp.,91.1
Religious,88.1
Chr. Contemp.,89.5
Chr. Contemp.,89.7
Spa. Pop,97.5
Reg. Mex.,100.3
A.C.,95.1
A.C.,95.1
Hip Hop,106.1
Hip Hop,106.1
Reg. Mex.,100.5
Hot AC,104.9
Hot AC,104.9
Hot AC,104.9
Reg. Mex.,100.9
News/Talk,105.9
Spa. Pop,92.1
Reg. Mex.,106.3
Classic Rock,93.5
Reg. Mex.,103.7
Unknown,105.9
Unknown,95.1
Alternative,106.5
Spanish,88.7
Reg. Mex.,100.5
Urban,99.5
Spa. Chrstn.,90.3
Spa. Chrstn.,90.3
Spa. Chrstn.,90.3
Rock,96.7
K-12,89.3
Variety,91.1
Variety,88.1
Classic Hits,106.9
Top 40,99.7
Top 40,99.7
A.C.,95.1
Reg. Mex.,99.3
Hot AC,94.1
A.A.A.,94.5
Reg. Mex.,92.5
Reg. Mex.,92.5
Public,91.7
Public,89.7
Country,105.1
Hot AC,94.1
Country,97.3
Country,97.3
Religious,89.3
Classical,107.3
Classical,102.5
Hot AC,107.1
Religious,95.9
Religious,90.5
Alternative,96.7
Public,88.1
A.A.A.,99.5
Reg. Mex.,93.3
Country,101.9
Spa. Chrstn.,91.1
Classical,91.3
News/Talk,97.7
Classic Hits,103.7
Spa. Chrstn.,89.1
Top 40,89.3
Reg. Mex.,105.7
A.C.,96.5
A.C.,96.5
Classic Hits,94.3
Classic Hits,94.3
Classic Hits,99.9
Reg. Mex.,107.5
Classic Hits,91.3
Chr. Contemp.,88.7
Classical,90.3
Country,92.9
A.C.,103.5
A.C.,103.5
A.A.A.,95.3
Hip Hop,95.7
Public,89.5
Public,89.3
Public,89.3
Public,89.3
Public,89.3
Variety,89.3
Public,94.1
Public,94.1
Public,89.3
Public,90.7
Public,90.7
Variety,88.1
A.A.A.,107.5
Religious,89.3
Country,106.1
Country,106.1
Country,106.1
Country,97.9
Variety,89.5
Reg. Mex.,106.7
Reg. Mex.,106.3
Religious,89.5
Spa. Pop,100.7
Chr. Contemp.,100.1
Public,89.1
Classical,88.5
Religious,90.9
Hot AC,100.5
Spa. Pop,96.5
Reg. Mex.,103.5
Variety,91.9
Hip Hop,105.9
A.A.A.,94.9
A.A.A.,94.9
Variety,90.7
Public,88.5
Public,89.3
Adult Hits,93.7
Chr. Contemp.,88.5
Reg. Mex.,106.9
News/Talk,99.3
Reg. Mex.,105.7
Public,88.1
Variety,91.9
Country,105.9
Top 40,107.5
Public,97.7
Rock,106.1
Hip Hop,100.9
Reg. Mex.,103.5
Country,105.9
Unknown,94.3
Public,91.1
Spa. Pop,103.9
Top 40,97.7
Spa. Pop,98.3
Reg. Mex.,99.9
Spa. Pop,92.1
Classic Hits,105.3
Country,92.3
Top 40,92.7
Classic Rock,102.3
Classic Rock,93.3
Adult Hits,97.3
Hot AC,102.1
Hot AC,93.9
Alternative,106.7
Alternative,106.7
Variety,91.1
Chr. Contemp.,94.5
Reg. Mex.,96.1
Reg. Mex.,100.3
Rock,106.7
Chr. Contemp.,91.5
Hip Hop,106.3
Urban,92.3
Urban,92.3
Rock,106.1
A.C.,89.3
Religious,89.3
A.A.A.,95.9
Religious,90.5
Classic Hits,101.1
Religious,88.1
Country,95.3
Country,95.3
Country,95.3
Top 40,98.9
K-12,91.5
Classic Rock,104.5
Classic Hits,105.5
Rock,98.5
Hot AC,98.1
Reg. Mex.,93.3
Reg. Mex.,93.3
College,90.1
Classic Rock,107.7
Classic Rock,107.7
A.C.,101.7
A.C.,101.7
Public,89.5
Reg. Mex.,101.9
Reg. Mex.,101.9
College,103.3
Religious,88.9
Reg. Mex.,107.9
Classic Rock,96.9
Spa. Pop,94.5
Hip Hop,97.1
Spa. Pop,107.1
K-12,87.9
K-12,100.7
Hip Hop,102.5
Religious,89.7
A.C.,104.3
Classic Rock,102.3
College,90.5
Spanish,91.5
Country,93.7
Alternative,93.1
College,89.5
Spa. Pop,106.7
Country,102.5
A.C.,98.9
Reg. Mex.,98.9
Reg. Mex.,98.9
Reg. Mex.,98.9
Country,97.3
Country,92.1
Variety,91.9
Alternative,88.7
Reg. Mex.,99.1
K-12,88.1
Chr. Contemp.,90.7
Reg. Mex.,107.7
Reg. Mex.,107.1
Alternative,92.5
Alternative,103.1
Reg. Mex.,96.3
Spa. Pop,107.1
Spa. Pop,107.1
Spa. Pop,107.1
Spa. Pop,107.1
Rock,102.1
Hip Hop,95.7
A.C.,104.5
Variety,89.7
Variety,91.3
Classic Rock,100.3
Classic Rock,100.3
Top 40,100.9
Country,103.9
A.C.,96.7
Variety,100.5
Oldies,103.5
Variety,90.7
Classic Rock,100.7
A.A.A.,101.5
Chr. Contemp.,88.9
Rock,103.3
Country,92.7
Reg. Mex.,99.7
Country,97.7
Spanish,90.1
Spa. Pop,97.1
Urban,94.7
Classic Rock,99.9
Classic Rock,99.9
Country,96.3
Spanish,88.7
College,88.9
Variety,88.3
Hot AC,106.5
Reg. Mex.,90.5
Classic Rock,98.5
Classic Rock,98.5
Classic Rock,98.5
A.C.,95.3
A.C.,95.3
Country,103.3
Chr. Contemp.,97.1
Reg. Mex.,96.7
A.C.,92.7
A.C.,101.9
Public,91.3
Public,89.1
Reg. Mex.,107.3
Classical,91.5
Classical,91.5
Country,107.9
Public,91.9
Classic Hits,103.1
Oldies,105.1
Oldies,105.1
Alternative,90.5
Religious,98.1
Public,90.3
Variety,89.5
Public,89.3
Chr. Contemp.,106.3
Classic Rock,97.7
Spanish,88.5
Hip Hop,105.7
Top 40,105.5
Hip Hop,100.7
Alternative,101.7
Hip Hop,103.3
Hot AC,99.3
Hot AC,99.3
A.C.,96.9
Religious,90.3
Hot AC,101.1
Top 40,97.7
Reg. Mex.,96.7
Religious,88.5
Chr. Contemp.,98.9
Variety,90.5
Top 40,94.5
Top 40,98.3
Classic Rock,100.3
Religious,91.9
Variety,88.1
Religious,91.3
Religious,90.9
Religious,88.5
Religious,107.9
Religious,107.9
Oldies,102.7
Top 40,106.1
Top 40,101.1
Top 40,102.9
Hot AC,98.3
Hot AC,98.3
Country,96.3
Classic Rock,100.5
Country,92.9
Classic Rock,99.1
Sports,94.1
Classical,88.7
Public,90.9
Reg. Mex.,102.9
College,88.9
A.C.,107.5
Spa. Pop,96.3
Spa. Pop,96.3
Reg. Mex.,93.9
Reg. Mex.,93.9
Classical,88.9
Reg. Mex.,105.7
Reg. Mex.,105.5
Reg. Mex.,101.7
Classical,104.9
Spa. Pop,104.3
Reg. Mex.,93.1
Reg. Mex.,93.1
Reg. Mex.,93.1
A.C.,98.1
Classical,91.7
Reg. Mex.,98.7
Spa. Pop,94.9
Classic Rock,95.3
Spa. Chrstn.,88.9
Reg. Mex.,95.9
Reg. Mex.,93.7
Variety,96.9
Religious,90.1
Religious,92.7
Chr. Contemp.,96.1
Chr. Contemp.,96.1
K-12,91.5
Chr. Contemp.,97.5
Chr. Contemp.,104.9
Chr. Contemp.,92.7
